date,clean_name,clean_artists,rank,song,duration_ms,artists,explicit,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,hit,release_year,ctx_danceability_t_minus_1,ctx_energy_t_minus_1,ctx_speechiness_t_minus_1,ctx_acousticness_t_minus_1,ctx_instrumentalness_t_minus_1,ctx_liveness_t_minus_1,ctx_valence_t_minus_1,ctx_tempo_t_minus_1,ctx_loudness_t_minus_1,ctx_danceability_t_minus_2,ctx_energy_t_minus_2,ctx_speechiness_t_minus_2,ctx_acousticness_t_minus_2,ctx_instrumentalness_t_minus_2,ctx_liveness_t_minus_2,ctx_valence_t_minus_2,ctx_tempo_t_minus_2,ctx_loudness_t_minus_2,ctx_danceability_t_minus_3,ctx_energy_t_minus_3,ctx_speechiness_t_minus_3,ctx_acousticness_t_minus_3,ctx_instrumentalness_t_minus_3,ctx_liveness_t_minus_3,ctx_valence_t_minus_3,ctx_tempo_t_minus_3,ctx_loudness_t_minus_3,ctx_danceability_t_minus_4,ctx_energy_t_minus_4,ctx_speechiness_t_minus_4,ctx_acousticness_t_minus_4,ctx_instrumentalness_t_minus_4,ctx_liveness_t_minus_4,ctx_valence_t_minus_4,ctx_tempo_t_minus_4,ctx_loudness_t_minus_4,delta_danceability_vs_prev4_hit_avg,delta_energy_vs_prev4_hit_avg,delta_speechiness_vs_prev4_hit_avg,delta_acousticness_vs_prev4_hit_avg,delta_instrumentalness_vs_prev4_hit_avg,delta_liveness_vs_prev4_hit_avg,delta_valence_vs_prev4_hit_avg,delta_tempo_vs_prev4_hit_avg,delta_loudness_vs_prev4_hit_avg
2021-06-26,may i have this dance,"[""vst & company""]",140,may i have this dance,228493,vst & company,0,2009-06-25,0.58,0.503,2,-12.629,1,0.535,0.577,0.876,0.153,0.645,135.252,4,0,2009,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,-0.08470906895777197,-0.11781613319856243,0.4186022488644305,0.33513798228012376,0.8751707261797382,-0.008298438404712005,0.14931194581711094,16.0024137254168,-6.189294016422082
2021-06-26,me sena kselogiastika,"[""stratos pagioumtzis""]",106,me sena kselogiastika,195853,stratos pagioumtzis,0,1930-01-01,0.609,0.293,6,-10.183,1,0.679,0.993,0.349,0.112,0.773,116.024,4,0,1930,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,-0.055709068957771946,-0.32781613319856245,0.5626022488644306,0.7511379822801239,0.34817072617973815,-0.049298438404712,0.27731194581711094,-3.2255862745832076,-3.743294016422082
2021-06-26,muñeca de bazar,"[""sonora borinquen""]",122,muñeca de bazar,252279,sonora borinquen,0,1987-11-04,0.467,0.34,10,-12.262,1,0.569,0.696,0.345,0.158,0.808,92.105,4,0,1987,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,-0.1977090689577719,-0.2808161331985624,0.4526022488644304,0.45413798228012375,0.34417072617973815,-0.0032984384047120008,0.31231194581711097,-27.144586274583204,-5.822294016422083
2021-06-26,nada além do sangue - ao vivo,"[""fernandinho""]",102,nada além do sangue - ao vivo,473893,fernandinho,0,2007-01-01,0.397,0.528,10,-8.976,1,0.326,0.678,0.0,0.298,0.217,143.958,4,0,2007,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,-0.2677090689577719,-0.09281613319856241,0.20960224886443046,0.43613798228012385,-0.0008292738202618049,0.13670156159528798,-0.2786880541828891,24.70841372541679,-2.536294016422083
2021-06-26,ogrodu serce,"[""daab""]",111,ogrodu serce,339040,daab,0,2004-10-28,0.949,0.42,9,-9.909,0,0.658,0.854,0.239,0.888,0.957,128.209,4,0,2004,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,0.284290931042228,-0.20081613319856245,0.5416022488644305,0.6121379822801238,0.2381707261797382,0.726701561595288,0.4613119458171109,8.959413725416795,-3.469294016422083
2021-06-26,os meninos dançam - remixed original album,"[""caetano veloso""]",138,os meninos dançam - remixed original album,194267,caetano veloso,0,1979-01-01,0.759,0.168,5,-16.304,1,0.389,0.898,0.542,0.827,0.482,98.933,4,0,1979,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,0.09429093104222808,-0.4528161331985624,0.27260224886443046,0.6561379822801239,0.5411707261797383,0.6657015615952879,-0.013688054182889098,-20.3165862745832,-9.86429401642208
2021-06-26,oye mujer,"[""jambao""]",103,oye mujer,252564,jambao,0,2018-06-08,0.648,0.902,11,-2.591,0,0.352,0.196,6.49e-05,0.194,0.911,91.011,4,0,2018,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,-0.01670906895777191,0.2811838668014376,0.23560224886443043,-0.04586201771987619,-0.0007643738202618049,0.032701561595288,0.41531194581711095,-28.238586274583213,3.8487059835779176
2021-06-26,por mi timidez,"[""antony santos""]",125,por mi timidez,281560,antony santos,0,1993-01-12,0.749,0.5,7,-5.019,1,0.045,0.349,7.77e-05,0.139,0.771,136.208,4,0,1993,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,0.08429093104222807,-0.12081613319856244,-0.07139775113556954,0.10713798228012378,-0.0007515738202618049,-0.02229843840471199,0.27531194581711094,16.95841372541679,1.4207059835779177
2021-06-26,puppets,"[""depeche mode""]",116,puppets,236053,depeche mode,0,1981-11-02,0.834,0.861,2,-9.341,1,0.048,0.598,0.712,0.107,0.9,123.951,4,0,1981,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,0.16929093104222803,0.24018386680143755,-0.06839775113556953,0.3561379822801238,0.7111707261797382,-0.054298438404712004,0.40431194581711094,4.701413725416785,-2.9012940164220815
2021-06-26,san francisco mabel joy,"[""kenny rogers""]",136,san francisco mabel joy,223547,kenny rogers,0,1978-11-20,0.608,0.477,2,-11.606,1,0.305,0.403,0.0,0.115,0.881,129.939,4,0,1978,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,-0.056709068957771946,-0.14381613319856246,0.18860224886443044,0.16113798228012383,-0.0008292738202618049,-0.046298438404712,0.3853119458171109,10.689413725416784,-5.166294016422082
2021-06-26,sana geldim,"[""bülent ortaçgil""]",120,sana geldim,202307,bülent ortaçgil,0,2003-01-01,0.63,0.307,2,-13.553,1,0.296,0.834,0.164,0.803,0.518,95.324,4,0,2003,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,-0.03470906895777193,-0.31381613319856244,0.17960224886443044,0.5921379822801238,0.1631707261797382,0.641701561595288,0.022311945817110934,-23.92558627458321,-7.113294016422083
2021-06-26,she moved through the fair,"[""loreena mckennitt""]",137,she moved through the fair,242267,loreena mckennitt,0,1985-01-01,0.335,0.827,10,-11.592,1,0.477,0.979,0.0,0.131,0.38,89.949,5,0,1985,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,-0.3297090689577719,0.20618386680143752,0.36060224886443043,0.7371379822801238,-0.0008292738202618049,-0.030298438404711997,-0.11568805418288908,-29.30058627458321,-5.152294016422083
2021-06-26,soi kunniaksi luojan - sing now to the creator,"[""the candomino choir""]",133,soi kunniaksi luojan - sing now to the creator,133827,the candomino choir,0,1990-02-01,0.27,0.139,4,-22.369,0,0.553,0.994,0.48,0.273,0.129,116.464,3,0,1990,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,-0.3947090689577719,-0.4818161331985624,0.4366022488644305,0.7521379822801237,0.47917072617973816,0.11170156159528802,-0.3666880541828891,-2.78558627458321,-15.929294016422082
2021-06-26,someday,"[""louis armstrong""]",134,someday,221173,louis armstrong,0,1964-10-25,0.525,0.423,1,-11.237,1,0.106,0.731,1.44e-06,0.282,0.555,144.82,4,0,1964,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,-0.1397090689577719,-0.19781613319856245,-0.010397751135569538,0.4891379822801238,-0.0008278338202618049,0.12070156159528797,0.05931194581711097,25.570413725416785,-4.797294016422082
2021-06-26,summer soft,"[""stevie wonder""]",118,summer soft,254107,stevie wonder,0,1976-09-28,0.548,0.615,8,-12.019,0,0.493,0.374,0.209,0.09,0.218,104.884,4,0,1976,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,-0.11670906895777189,-0.005816133198562445,0.37660224886443044,0.1321379822801238,0.2081707261797382,-0.071298438404712,-0.2776880541828891,-14.365586274583208,-5.579294016422082
2021-06-26,sé que tú no estás solo,"[""amén""]",142,sé que tú no estás solo,188572,amén,0,1989-01-01,0.432,0.561,0,-4.871,1,0.399,0.781,0.0,0.104,0.604,149.518,4,0,1989,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,-0.23270906895777194,-0.05981613319856238,0.28260224886443047,0.5391379822801239,-0.0008292738202618049,-0.05729843840471201,0.1083119458171109,30.268413725416792,1.5687059835779174
2021-06-26,talento,"[""elli kokkinou""]",108,talento,284680,elli kokkinou,0,2004-06-01,0.66,0.65,4,-4.239,1,0.283,0.599,0.0,0.335,0.336,108.042,4,0,2004,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,-0.0047090689577719,0.029183866801437586,0.16660224886443042,0.3571379822801238,-0.0008292738202618049,0.17370156159528802,-0.15968805418288906,-11.207586274583207,2.200705983577918
2021-06-26,tepels liegen niet,"[""mooi wark""]",101,tepels liegen niet,245293,mooi wark,0,2011-10-08,0.442,0.91,8,-4.611,1,0.132,0.344,0.0,0.341,0.79,116.278,4,0,2011,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,-0.22270906895777193,0.2891838668014376,0.01560224886443047,0.10213798228012377,-0.0008292738202618049,0.17970156159528802,0.29431194581711095,-2.9715862745832027,1.828705983577918
2021-06-26,tootsee roll lp version,"[""69 boyz""]",104,tootsee roll lp version,259293,69 boyz,1,1994-05-27,0.883,0.691,9,-11.002,0,0.235,0.528,0.0,0.274,0.727,133.028,4,0,1994,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,0.21829093104222808,0.07018386680143751,0.11860224886443045,0.2861379822801238,-0.0008292738202618049,0.11270156159528802,0.2313119458171109,13.778413725416783,-4.562294016422083
2021-06-26,trop tard,"[""soldat louis""]",121,trop tard,170107,soldat louis,0,1988-01-01,0.352,0.937,7,-9.92,1,0.552,0.258,0.0,0.924,0.746,96.013,3,0,1988,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,-0.31270906895777195,0.3161838668014376,0.4356022488644305,0.016137982280123808,-0.0008292738202618049,0.762701561595288,0.2503119458171109,-23.236586274583203,-3.480294016422082
2021-06-26,tumne di awaz,"[""shabbir kumar""]",145,tumne di awaz,301036,shabbir kumar,0,1983-08-05,0.539,0.353,9,-15.096,0,0.058,0.724,0.0,0.143,0.55,123.64,4,0,1983,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,-0.1257090689577719,-0.26781613319856246,-0.05839775113556953,0.4821379822801238,-0.0008292738202618049,-0.018298438404712014,0.05431194581711096,4.390413725416792,-8.656294016422082
2021-06-26,txalaparta,"[""gorka knörr""]",149,txalaparta,192000,gorka knörr,0,1976-01-01,0.466,0.287,6,-8.696,1,0.431,0.6,0.145,0.765,0.475,122.668,3,0,1976,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,-0.1987090689577719,-0.33381613319856246,0.31460224886443044,0.3581379822801238,0.1441707261797382,0.603701561595288,-0.020688054182889104,3.418413725416798,-2.256294016422082
2021-06-26,vals del amor - remasterizado,"[""francisco canaro""]",119,vals del amor - remasterizado,185493,francisco canaro,0,1929-10-22,0.441,0.204,4,-9.971,1,0.043,0.977,0.018,0.883,0.472,72.778,4,0,1929,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,-0.22370906895777193,-0.4168161331985625,-0.07339775113556954,0.7351379822801238,0.017170726179738194,0.721701561595288,-0.023688054182889107,-46.4715862745832,-3.5312940164220823
2021-06-26,vi har bara varandra,"[""di leva""]",128,vi har bara varandra,300253,di leva,0,1989-01-01,0.59,0.894,0,-8.052,1,0.419,0.371,7.74e-06,0.654,0.44,109.23,4,0,1989,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,-0.07470906895777196,0.2731838668014376,0.30260224886443043,0.1291379822801238,-0.0008215338202618049,0.492701561595288,-0.05568805418288908,-10.019586274583204,-1.6122940164220818
2021-06-26,you make me sick - radio mix,"[""p!nk""]",141,you make me sick - radio mix,247533,p!nk,0,2000-04-04,0.77,0.686,11,-6.596,0,0.168,0.223,2.03e-06,0.347,0.657,100.53,4,0,2000,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,0.10529093104222809,0.06518386680143762,0.051602248864430475,-0.018862017719876195,-0.000827243820261805,0.18570156159528797,0.16131194581711095,-18.719586274583207,-0.1562940164220823
2021-06-26,almost maybes,"[""jordan davis""]",54,Almost Maybes,179153,"[""Jordan Davis""]",0,2020-05-08,0.582,0.868,11,-3.927,1,0.0522,0.146,0.0,0.103,0.555,90.105,4,1,2020,0.6572444444444444,0.6295999999999999,0.11504,0.25102688888888885,0.0004683175555555556,0.1654511111111111,0.5041955555555556,118.52202222222225,-6.425133333333333,0.6672222222222224,0.6228333333333333,0.11545925925925928,0.2361459259259259,0.0004960053703703704,0.16046851851851857,0.5010148148148148,119.07385185185186,-6.3631481481481496,0.670566037735849,0.6138490566037735,0.11777924528301889,0.24093811320754716,0.0012053639622641508,0.16091698113207548,0.4885811320754717,118.86779245283017,-6.470792452830188,0.6638035714285715,0.6169821428571429,0.1173125,0.23933714285714286,0.001147408392857143,0.15835714285714286,0.48896071428571425,120.53467857142856,-6.49975,-0.08270906895777197,0.24718386680143756,-0.06419775113556953,-0.09586201771987621,-0.0008292738202618049,-0.05829843840471201,0.05931194581711097,-29.144586274583204,2.5127059835779177
